symbol,name,price,volume_24h,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d
CATE,Cate,0.0008393950337373529,974336.92540892,839395.0337373529,-1.11186359,-0.1815239,8.48788913,-44.10904229,-53.65401622,-82.96046161
AME,AME Chain,0.0016764002619322797,71835.80731317,838200.1309661398,0.01210758,1.01070665,-11.80155053,22.97924711,24.28135967,77.24209529
SRK,SparkPoint,7.226391621298792e-05,7786.88889032,837003.8518434116,0.41501004,2.19178328,-4.97087188,-43.57813996,57.07851399,57.58271745
EXVG,Exverse,0.026005557492986095,782234.66750927,836338.7289744328,1.1747146,-5.01067176,24.34810724,-30.53539478,98.46545584,37.15748827
BABYTRUMP,BABYTRUMP,0.023123345796790835,108016.22616645,834300.6062370929,7.91711032,131.41994011,178.78466006,104.80982178,102.05794691,-16.2665155
STARSHIP,STARSHIP,0.04376594418104208,419.37718784,827537.7641887424,-1.17116574,3.17414998,23.51532583,45.95642202,108.45447361,100.16195061
TSUGT,Captain Tsubasa,0.0046179112839973184,467964.50548855,826052.6493143991,-0.31522326,2.03120154,10.6719923,4.47407059,103.15622038,82.57983901
STC,Satoshi Island,0.07542633928570631,1654.43845666,824968.2732004238,-0.07786116,-3.5012202,9.80746867,-20.48317378,125.03142808,58.62538783
PLX,Pullix,0.010965922477696916,269522.44288462,823389.3550702907,0.65652285,2.30637508,-0.21269897,-38.14180589,-75.98236084,-82.38202716
ANDY,Andy on SOL,0.00086673098150206,43604.1049975,820118.2016331265,-0.14260248,0.042457,-10.94939296,-58.74916774,-49.17237242,-67.36154722
XPC,eXPerience Chain,8.96463870953298e-06,0.0,816596.2458822866,0.23308952,0.8570697,-7.97520258,-0.69782719,-28.77751814,49.48641384
GAME,GameCredits,0.004188407131584187,476.46543619,811805.8006659182,4.16406396,-20.21977881,-35.4875173,193.53137697,1216.30459693,926.65984672
ELMT,Element,0.000466969862170791,149.97444291,810113.3656821917,0.0,-6.02499034,-4.09722863,4.68217151,-16.72749571,3.99534918
ADAPAD,ADAPad,0.00687169461934989,587.13196335,808402.4622388222,0.00043356,12.52651,5.59535808,-29.39212415,66.14632769,69.63450174
XRPAYNET,XRPayNet,0.00014352231612676394,14155.78295674,805666.741670457,0.01301583,0.82310028,-0.07515963,-42.55683499,353.54004096,186.4172171
XMV,MoneroV ,0.29645505403,90.35479381,800428.645881,0.2124799,3.88106466,10.44501994,2.25607375,34.38344899,64.45832665
PLC,PLATINCOIN,0.15907171589366306,23.70359887,795529.2634194692,0.00382039,40.79584476,41.17803383,31.52368396,17.78203502,14.66458013
CATGIRL,catgirl,2.2429948313473e-11,804.19491129,793723.7745730202,-0.51344825,1.21857496,-8.97963617,-7.60542467,43.85122638,34.49389456
SLICE,Tranche Finance,0.03913995724378817,182.51708119,782799.1448757634,0.00582519,9.10660457,22.85662278,-9.62689502,23.61356667,31.67590833
FOFAR,Fofar (fofar.meme),0.00082135318727737,117143.41957828,780279.2577032698,-62.90380736,-64.84067656,11.50537515,-79.9177408,-41.97877106,-50.47065973
BIST,Bistroo,0.013578889949890528,572.10267449,779458.5097327448,0.00114163,-0.44135615,2.99163489,-1.91070601,-3.33026061,-13.6188515
MATT,Matt Furie,1.8316992802984962e-06,20758.40721573,770577.5702287743,-1.09782306,1.181684,-16.57286917,-53.32099659,-49.23457762,-56.98556155
CBX,CropBytes,0.004131844999567446,21126.08510261,769738.5108077178,-0.00024897,-1.18990663,1.89859671,-4.46201397,13.59872892,12.79764041
LTD,Living the Dream,7.386716026514457e-06,88795.64217778,768726.8100653115,0.05306105,0.56587571,1.40251701,-47.71907016,31.24457218,14.61058395
NOGS,Noggles,2.6519180668835166e-05,2688.30005631,768358.5197528227,0.0,0.77075987,5.87970531,-24.53478876,54.09749696,8.14318937
0xBTC,0xBitcoin,0.07900831719321658,1.19528643,766913.982915255,0.0,0.59437764,-14.51666958,-16.13250739,13.93863014,16.63493109
SATO,Atsuko Sato,0.0007905978877985796,274180.82358274,765169.5432326349,-7.69105677,9.79554321,37.7608881,-13.79935224,-53.79914519,-57.71950447
KUNCI,Kunci Coin,0.000617777690641446,1826.50645644,761463.1058504555,0.85709131,-1.01897273,-32.04610182,-25.64735424,-66.91098209,-74.9017544
ZOON,CryptoZoon,0.0010731601130908493,62229.20081186,761019.5106535216,3.36447937,7.71052041,7.71651888,0.14254493,19.77607935,20.37847036
DCN,Dentacoin,1.2905989312066468e-06,96.1494737,759008.06759933,0.00239329,-61.6966538,-48.27701917,48.21922767,316.09697667,214.94392082
INTR,Interlay,0.01129429973174643,59512.55671716,756946.8017614484,-0.03540714,1.96682413,4.01240643,-27.13291981,18.69590882,6.90549085
CCC,Coconut Chicken,8.059554562794565e-05,5385.16681889,752725.706853321,1.95397975,3.77335009,-15.27071068,-51.85917208,-44.84541777,-50.1613879
DOGE,Department Of Government Efficiency (DOGE),0.0015013875488688881,820935.00668837,750693.774434444,-9.08689229,86.41147867,75.469659,5.23822474,411.30804524,699.32736439
RBLS,Rebel Bots,0.006032648276424313,950.37550331,743797.1488729772,0.00581105,4.21690001,-12.84311568,-66.06053146,-13.12058816,-40.76740476
MINTME,MintMe.com Coin,0.004001804173425485,17.604317,742695.4141552572,0.00382039,0.06245571,0.23374029,-7.48317962,-33.33935134,6.2038518
NOTI,Noti,0.029539335951709263,13106.27129417,739448.3532282086,0.0,-17.50784586,1.63052118,-7.33894603,-70.14412086,-70.14412086
$REKT,REKT (rekt.game),0.0066515830097532425,1254.15096256,739064.7781224066,-0.05674859,2.01099468,28.89426726,-47.67552589,60.27888562,66.65285184
DEFI,DeFi,0.024527431842906955,612013.12338771,737288.1286537941,-1.2281173,-3.91594817,7.86783428,-23.4176461,31.47981319,19.42457467
FLAVIA,Flavia Is Online,0.0007299597571466396,490306.60578674,729959.4877774105,-1.36413632,7.52075398,65.30674369,-8.35590488,-36.01553698,-97.73556947
VPP,Virtue Poker,0.006795774846608621,13695.51387446,727071.4425285484,-3.73457382,-8.86349367,0.42058488,-32.31153664,12.79319918,19.67370253
IOEN,Internet of Energy Network,0.002281163152245323,2340.7937947,723246.0508885031,0.00582519,-0.80000738,-3.52108836,-24.03022414,8.54603617,-6.35469441
DOUG,Doug The Duck,0.0007204261744881943,215075.69563862,720398.0137494598,-0.15904728,-3.56255475,-8.11553621,-51.3139573,-75.37948301,-64.52834378
IPAD,Infinity PAD,0.0007193737376617911,0.0,719373.7304680537,0.0,0.0,-3.48962126,-36.69624353,-38.52779754,-53.89326153
AIT,AiMalls,3.5294889898745514,53312.91235217,712550.8847208238,0.62686682,7.79029259,-4.33631788,-26.28842099,71.55645954,63.35720458
NEVER,neversol,9.863131029123019e-06,277372.74373055,710147.3784169621,-2.59059669,-0.91245075,8.89746082,-52.35426607,-55.94098506,-61.0831693
KMA,Calamari Network,0.0002482246913463767,2089.78292845,708835.0773607328,0.00574768,3.87326297,-4.38572708,-22.13534303,-3.1324048,-3.14438898
UNIO,Unio Coin,0.00122806033514582,132801.04392342,708283.7982953517,-0.47363886,1.44339216,-1.70174766,-55.11077101,-49.61398438,-39.67265382
SALT,SALT,0.0058129639976076,257.19924166,697555.651754607,0.00582519,-3.09872066,-8.01548364,-23.48235251,-20.71974969,-59.67544055
FUNEX,Funex,0.07593423419074859,48484.15476921,695458.5669458723,0.00382039,0.06245571,-0.29173148,9.55041844,9.55041844,9.55041844
WELT,Fabwelt,0.003006345321807558,163832.991545,688428.2252371554,8.16805116,-16.34617399,10.99647708,-17.48908435,-10.69673195,-29.33232781
AOG,AgeOfGods,0.00663888407051854,310657.06367545,686954.7383941016,-0.87781653,-5.85941228,9.02088455,18.95198246,100.47842438,96.6670236
XRP,HarryPotterObamaPacMan8Inu,0.008387349434472582,2913.14680754,684386.8880643168,0.0,1.05022593,1.14561539,-60.86309342,-37.55315974,164.46191355
SHROOM,Niftyx Protocol,0.013311144028303228,0.0,684007.2190847433,0.0,0.0,12.06916048,-11.56007946,10.75164231,-10.96671003
OLY,Olyverse,0.0005074504259390633,607.22303181,683550.4595928371,0.2176155,6.17715276,33.01088125,19.62610969,107.95093136,252.41933892
EUNO,EUNO,9.414345043036511e-05,0.0,680696.1025194533,0.0,0.0,-67.64203124,-68.29776497,-41.04687863,-22.6534957
SPIKE,Spike,1.974740424747278e-06,1158.24632654,674900.6554563496,0.0,1.63647989,8.75037792,-35.54790631,-64.58749908,-40.71192068
RAZOR,Razor Network,0.002051897104623395,55132.85400161,673525.999263247,0.05386889,-0.61753267,-7.2686346,-24.20061432,58.67349965,-33.38179063
SYNC,Syncus,0.00016609516482185641,1313.3428735,668722.7825699423,0.14647649,1.56127308,3.06782195,-33.35272456,-9.39302038,-24.62712587
TIFI,TiFi Token,8.515922988409688e-09,105772.65894269,667963.4514418907,0.02707131,1.02823191,-12.79157307,-22.89465761,-5.45607092,-12.87392058
DONS,The Dons,8.175257946528289e-05,816.34443696,666283.5226420555,0.98145441,4.47270828,4.76325021,9.57750316,51.70475732,16.49476288
VES,Vestate,0.004632207160440781,262362.28198555,665648.1689553402,-0.63818007,-3.50123996,6.44918921,-13.34662371,-2.11654299,8.96494667
INSUR,InsurAce,0.014822798855420505,55839.30387671,665423.989330422,0.00832886,4.23232376,14.92540013,-41.30503821,23.52565162,-5.78366887
XOR,SORA,2.1693170116402224e-07,174133.74413791,665214.4607242295,0.02659678,-8.04492072,-22.19451887,-87.91084586,-98.43250154,-98.75146304
CSM,Crust Shadow,0.006644833730411175,5479.94127781,664483.3730411176,0.7675659,-0.45026458,-1.75897659,21.3765673,64.87967762,55.03021371
ZELIX,ZELIX,9.756226328753142e-05,290059.16370104,661491.7704502455,-1.14208277,32.81686222,33.06421522,-13.85630508,73.2133101,53.6940998
PEAK,PEAKDEFI,0.0003984405358423005,333.0735782,660510.8215546799,-1.20997019,7.38746643,2.73492339,-22.92166056,2.93685731,-34.46794532
DOSE,DOSE,0.000773316526343519,1534798.4144133,660181.9819433104,0.51182601,-5.30763831,-4.05894386,-5.18837055,292.0257746,189.82055412
DUCKY,Ducky,1.5836728746418865e-06,29065.50794813,656275.4084413203,-0.36850981,-11.30727747,14.45355246,-62.88431104,-71.76110834,-71.76110834
ODDZ,Oddz,0.0066268012161049845,255385.35106985,656053.2408727788,-0.36067219,-0.21355048,3.12953732,-32.80970423,19.87505737,-1.49448321
SKEB,Skeb Coin,0.0005686476116129275,2643.04065722,655929.3511474718,1.43342937,-9.5668687,4.9698177,-15.31616761,8.64448643,1.26724793
WICC,WaykiChain,0.0034531126625141004,0.0,652638.2932151649,0.09930167,0.7680262,5.57735443,-4.80069133,13.95085361,18.52204305
UBX,UBIX.Network,1.4242077279153917e-05,285372.5372282,648842.7391823427,2.88507236,5.49159194,-6.29834265,-36.30336775,56.06244796,62.44851499
PIRATE,PirateCash,0.023853486362058623,124999.87817226,647940.3363844751,-0.18744218,1.15922966,3.9909005,-6.93966638,17.77056131,19.40263113
DEM,Deutsche eMark,0.004085869199842493,20.69840621,646508.7946919804,0.13509543,3.80063241,10.3543625,2.17445475,34.2793996,64.33371167
1ART,OneArt,0.004502328642464666,21500.39025818,645706.1221692151,-1.17866427,-0.94006557,5.75984021,-31.47594875,-4.29035272,-13.95024158
GINOA,Ginoa,0.25053611056386443,348563.87989997,638866.8314017437,0.1683566,-38.12195087,-34.67387738,-52.86216113,-61.72672266,291.38068185
BTCBAM,Bitcoin Bam,0.062159220092307295,927.88538142,638794.081332198,0.07431866,3.08043749,-14.26058697,47.94183347,-35.25765173,-74.08782322
PYM,Playermon,0.0014938897167909827,5823.26797334,637998.9202840531,-0.0509549,2.93222837,4.63443966,22.46730373,56.12158742,91.74548831
NEI,Neurashi,0.00786883296112642,1452979.09992709,635171.4569518263,-0.57870062,-0.42610207,0.56082241,-26.03338126,56.08034731,44.63192901
TKAI,TAIKAI,0.008393784253759955,62015.03488498,632050.9302664457,-1.06757034,-1.08847098,5.84602537,-21.82257934,10.8044267,13.427071
SNFT,Spain National Fan Token,0.027376984723258422,61438.67537241,627028.003053577,0.28215926,-0.19529796,6.44751458,0.94809991,10.39370803,60.13390798
BASE,Base Protocol,1.3040977391603237,0.0,626853.2049942663,0.09434182,0.86346736,6.48971803,-5.56160905,16.61019934,29.22128742
BLAST,SafeBlast,3.551837881567196e-09,65.40012431,623525.1401091212,0.01069373,0.06912385,-24.92476687,46.04253361,5.02710328,-15.79054315
ELMON,Elemon,0.0009616602357860624,12.00605011,620182.677454991,0.0,1.71942384,10.32769914,-15.32640272,10.34028425,33.88906371
MONA,Monavale,59.29570643191857,740.93066712,619114.0351365906,0.00386311,3.65918099,10.30088821,-12.93086662,-3.26819445,-17.33686161
AOA,Aurora,6.190016295e-05,0.0,617457.8882308246,-49.94384142,0.39092228,0.15446365,-50.89692199,-3.59699094,-2.88142984
NIZA,Niza Global,8.007207884115739e-05,6296.50602567,615754.2826051847,0.43015884,3.14394235,1.74955484,-18.74365553,-33.09993602,26.17615057
THN,Throne,0.001574968393812622,177296.54194609,615422.5427841769,-0.88400014,-7.06865961,23.06153168,3.55678662,26.14220483,18.79481935
ONE,OneFinity,0.1396265885068592,78762.9694901,610396.6208737718,0.00857779,-6.20862363,-3.99892282,-57.01148727,-50.04843223,-53.03946139
PENGY,Pengycoin,0.0006120464882901065,64688.90180667,609417.1641185042,0.262553,3.29595237,2.70512725,552.25030863,145.85517815,2.63110242
CGG,ChainGuardians,0.009853836431451055,489.43889068,605796.2155845622,-0.80178858,-2.25378972,-5.68308844,-45.21254396,-7.36574846,-2.50990257
TROLL,Trollcoin,0.0010214672999606233,1.47195935,605536.1782024156,0.13509543,2.92299744,-2.53342319,-48.95171465,478.11585784,167.05809363
POSI,Position Exchange,0.007558433915869495,2305.80158007,603606.293324788,-0.12397755,-0.95415553,2.4945991,-1.06745521,19.63526297,11.43642601
NDC,NDC,0.08203698555522246,255302.66475451,603546.1847667572,0.00547508,-1.01949908,-11.52216624,-69.80966049,-91.19495298,-93.72095725
ABDS,ABDS Token,0.19722758526483883,2284532.47619439,601445.521265126,-4.64842003,-4.79097798,-11.87170255,-58.67366366,-83.93732524,-79.6056095
SBET,Sportbet.one Token,0.004755143809072834,31755.4207089,599721.4381219493,-8.326e-05,-0.54237121,-0.21291603,-0.58833094,-0.64440209,5.07275853
XRUNE,Thorstarter,0.007431774102403095,35985.05817498,599665.7945742458,-0.0317352,-5.50220251,2.49481701,-39.16353784,-42.27539258,-41.83033441
PUT,PUTinCoin,0.0005035192007287942,0.0,598558.8687943291,19.34936669,29.5966013,11.87218836,-9.14198744,3.65189997,9.52650965
BABYBTC,Baby BitCoin,0.0005975965902432057,20641.58695437,597590.372812425,0.09657487,4.10890284,-5.57503685,-59.42308108,-39.40598179,-39.40598179
SOLCAT,CatSolHat,0.008936314753219791,99421.81253445,591217.3260509371,-9.21757811,-12.44788728,-12.70968838,-61.69367524,13.13800412,-21.18493678
BELT,Belt Finance,0.061648327999352805,4.3765419,588749.0534898352,0.0,3.97521651,4.60898888,-11.26121781,12.60949988,9.05823765
KZEN,Kaizen Finance,0.0013714905718327371,103827.21889406,588034.2547915449,0.65486075,1.77409224,0.69658801,22.04355841,1.11955751,-21.28702225
WNT,Wicrypt,0.022494854496804093,36086.98804705,587672.9494011526,-0.68487374,-2.1225453,1.64771298,-33.87867624,-19.26957477,-42.72382498
BFT,Brazil National Football Team Fan Token,0.02037302049672691,229941.55741733,586182.732242075,-7.07735471,-63.90357537,-0.0082949,-10.60456938,-9.78936566,5.82221027
SPO,Spores Network,0.0005527954486738895,25092.48388933,585024.7677301085,0.0037115,-3.00791731,17.72362725,11.64675671,28.4315241,22.58440992
DRT,DomRaider,0.0009845999856291786,0.0,582390.8914996592,0.0,0.0,0.0,-1.51327734,29.43291961,58.39987384
BABYXRP,Baby Ripple (babyxrp.xyz),0.0005764054300657368,208007.16201245,576405.4300657369,3.70866193,44.3686177,68.15821749,-77.86514269,-72.62748285,-72.62748285
GLC,Goldcoin,0.01311683698135186,27507.15710295,572962.0914872624,0.0023149,-2.74771416,-22.08334651,-32.87850965,-44.73582071,248.11814411
DEOD,Decentrawood,0.0020943330313153872,231710.78024074,571566.458531918,-0.38955619,-2.02685837,-18.14585707,-27.39582604,-49.33310391,-62.99391309
XBY,XTRABYTES,0.0013289364487892388,0.0,571442.6729793727,-6.94555443,-9.96974397,-4.28098273,-5.04793158,102.04618439,12.11206462
NSFW,Pleasure Coin,2.31646566715136e-05,4553.33761385,567530.1233346361,-0.04074954,7.76094741,11.08092495,-13.24741486,30.50837674,88.94280826
ZTG,Zeitgeist,0.012596422845073955,839.10237206,567241.2695990397,0.00582519,3.0158148,32.43276263,-20.29770023,5.52949051,0.82405451
HOD,HoDooi.com,0.001149241083570394,6864.76982941,565262.5210269984,-0.38933597,-10.6751188,-14.46709193,-75.97237801,-47.35724468,-21.72177525
EVRY,EVRYNET,0.013949879978614497,38.45286585,563423.557790298,0.00562312,-4.34691705,5.99130551,-24.89431293,-9.81351638,-11.39711669
OLT,OneLedger,0.0011045700550233774,74033.1198655,559947.2057556647,-1.19221986,-0.278898,5.97489774,-21.34420426,100.60026119,69.44674588
TIPS,FedoraCoin,2.634497907034535e-06,697.87119051,559224.5162131236,-0.02627268,-0.64094181,5.41554099,-24.79693078,4.06193409,10.19543985
KNIGHT,Forest Knight,0.01205537054407393,686.19649624,557616.5347837337,0.65196001,4.70791557,13.04367439,-26.30724743,24.58222874,31.55894911
DPS,DEEPSPACE,0.010531069721860478,1099.15331995,557025.1152710877,0.0,2.46310597,2.48372025,-22.7946603,-16.06807675,-24.66734098
UNB,Unbound,0.00017565461491367371,56098.58619522,556902.4526134853,-0.05268755,-1.07221673,11.24374176,-69.88218139,-44.25293531,-62.04298691
UNIX,UNIX Corp,0.002002656896840129,0.0,555883.2585290327,0.0,0.33497672,26.85374995,-13.11244019,79.12126067,71.11441378
LNC,Linker Coin,0.004914588424498576,0.0,554248.3613691734,0.0,0.0,0.0,-1.69550686,29.25672169,-78.60513885
BILL,BILL THE BEAR,6.223726941807136e-07,2955.45330687,553210.3742566075,-0.02591945,-7.60394548,75.02154393,-12.72391693,-38.98518277,-32.30491465
CONE,BitCone,9.80927106476358e-07,868.39497654,551391.1110449409,-1.664912,0.00660471,0.15428274,-16.46291494,-26.57132697,-19.59777648
ROOK,Rook,0.8906676515399138,6464.75834159,550108.7157765147,2.25202764,-4.97097543,0.61037225,-17.16606516,21.55673723,-0.76923174
AX,AurusX,0.1914001209565316,1451.19619031,546235.082596757,0.0942543,0.17022152,-18.84464013,-28.38763635,-28.99515823,-33.33199432
ANUS,Uranus (SOL),6.694828928325194e-05,5243.51491255,545924.5023034868,1.42596003,0.64866758,13.31133083,-2.41982145,-46.85790546,-85.88487455
DAWN,Dawn Protocol,0.0073003612685022925,2733.11270413,543616.0440890064,0.22655033,3.90095747,87.72073695,80.27506146,187.4197497,283.7924883
EPIKO,Epiko,0.003102820186908852,81397.99631547,541521.578083531,-2.45516695,-13.85358134,40.07138614,-22.94345239,6.15594228,14.81401557
DECHAT,Dechat,0.11055969522719439,1836255.19150925,541194.9044427922,5.65629303,-5.72393821,25.04867098,-17.1483838,-32.02749859,-32.78413068
XCV,XCarnival,0.0006788214308205796,109851.95590074,536703.7982909131,0.15867537,2.48827101,11.24057152,-31.72794184,-26.50538241,-17.41680163
ASTRO,AstroSwap,0.00015662484292165217,229.12798964,536602.2059738766,3.0332508,3.83746235,7.98399206,-20.80067938,-4.07012472,-45.0443031
ICNX,Icon.X World,0.04281221741017234,66488.26328883,534629.766391489,-8.38957912,7.65952047,-11.36402783,-43.61479309,-21.30321,-37.87419555
WAIT,Hourglass,0.005462462696725787,1839.35189424,533966.5303304543,0.00547508,0.97847576,8.35516734,-65.58594072,-58.34600549,-63.86575116
RODAI,ROD.AI,9.73935424202942e-09,83303.32649121,533707.8015628596,0.43665441,0.43571064,4.7047179,-26.64569675,-18.41489891,-41.74269116
SMILEK,Smilek to the Bank,2.7245261357526326e-07,3717.13611503,533707.7140788935,-0.90453007,-9.78070099,26.89724227,-84.47782368,-87.58022386,-86.67616653
GTH,Gather,0.0026695662736763207,0.0,533236.928128527,0.07340765,0.67484602,4.94464271,-4.31235768,12.20461727,20.90921111
XY,XY Finance,0.05913842682624031,9381.57432699,532033.8390467548,0.56119477,-4.10392144,2.64434372,79.10822063,79.54744459,95.05182415
LIGHT,Light,0.008242006929475996,4.49943137,529711.246819288,0.0,3.95824092,4.95929749,-18.32525525,-45.872598,-50.11550861
ZAPI,Zapicorn,0.000569880318639987,2449.16696793,528824.9414569719,0.0,-4.60026159,5.24122695,-35.04364216,-51.27571432,-60.98744292
GOAT,Sonic The Goat,5.947229386591906e-07,375.85631235,526985.681997929,0.0,2.03597892,3.59798315,8.52245465,-24.418893,77.30961443
EML,EML Protocol,0.00038679717662006057,175682.12557456,526100.3618806213,-0.43446349,-6.29076641,-8.09361755,-99.11599594,-99.52424248,-99.45528597
ZAP,Zap,0.0022267147269912353,706.98620751,525826.3579129663,0.00473942,13.35829297,0.86861043,-36.12925756,-32.68734328,-28.54564284
ZB,ZeroByte,0.0005240706366378324,36481.03220656,524053.9863896358,4.73974327,-7.91812156,-35.42382693,-45.94895069,-45.94895069,-45.94895069
NVDA,NVIDIA,0.0006509790729854352,123236.88085756,517555.34936089156,6.44876201,60.25326545,73.75740143,33.03876288,19.00981048,19.00981048
NFE,Edu3Labs,0.004955964766981796,393653.01186911,517279.0387059999,-0.19171067,1.75525242,-0.98950587,-36.09347102,-46.82833248,-61.62581026
XWG,X World Games,0.0001511710878090349,47297.79427398,516762.8589637358,-0.02911721,0.26704665,-5.54430381,-32.48425118,-35.57830707,-62.07408747
TES,Titan Trading Platform,0.05158574358344043,42028.40512785,515857.4358344043,-0.1296563,7.44782031,13.97174589,-6.1344156,-30.99861868,-58.87847018
POR,Portuma,0.00013452100438150907,360505.29806971,509128.1074027058,-3.3099825,1.3654766,-6.29310537,-56.03564027,-65.90928213,-68.90432376
FWC,Football World Community,1.2028066052132e-11,414791.58713058,508302.40903760423,-0.40036868,9.39510341,6.39860295,-6.66555114,5.5570068,6.96998634
BABYNEIRO,Baby Neiro Token,1.2075977344092617e-06,165181.99049043,508024.2908886323,0.08641883,-2.59776808,-24.05909464,-50.19794665,-76.5414118,-64.78556813
FWT,Freeway Token,5.074510319481357e-05,0.0,507451.0319481357,-12.58507656,0.00281265,-0.27624932,-4.49632686,7.01572362,5.92230612
HEC,Heroes Chained,0.009632554585347413,51989.86589682,505236.92974821257,0.37323875,2.53294873,20.49371229,-12.31430244,10.76420092,-17.67192267
BMON,Binamon,0.004348143989450691,318.30134773,502010.39440269663,-0.68455306,3.69763694,3.4804495,-10.6791271,-5.45430161,-5.62170986
EDG,Edgeware,7.904494290001073e-05,1244.30890437,501948.6536859249,0.01169683,-0.80291807,-11.28430514,-42.8971661,-15.5673827,-18.8058302
XNL,Chronicle,0.01042132333057715,18680.73842233,500645.14576701174,-0.0019505,-8.03359893,19.70787047,-25.4925878,10.74546685,-5.93311155
LUFC,Leeds United Fan Token,0.06739038228048518,58541.51830598,499867.95839435194,0.06489604,2.2217852,10.67190771,-28.66542619,-46.33153832,-58.54505595
CIRUS,Cirus Foundation,0.00797831225312134,47478.48897245,499364.2313901255,-0.07451105,-17.2321445,26.86616595,-13.08120209,56.48232803,24.51677008
SPARTA,Spartan Protocol,0.005428406295769249,56125.63159261,494797.62166692753,0.30123418,-3.62818525,0.68349175,-17.8467173,23.22223868,15.87842091
LRT,LandRocker,0.0004995151365087578,122804.86722482,493926.4022897166,-0.02253946,-14.25273095,-7.6952717,-30.27895607,-37.90533449,-69.41640378
AIRI,aiRight,0.0019185844177711615,38671.5211639,491661.36406706943,2.58069428,17.04604838,29.64747757,-21.91096447,-0.84318322,-7.64059757
BLAZE,StoryFire,7.79869665062903e-05,111157.09406196,490075.4197460575,-0.28842804,-6.20984656,1.84927025,-41.89535119,-15.5591842,-43.05807039
ATOLO,RIZON,0.00021289510769558775,24.96309905,489951.9421536909,0.00951208,14.29799366,8.18781997,3.08480635,61.56290252,77.16743318
O3,O3 Swap,0.00861180856383657,67034.20602649,489385.40207902173,-0.03355316,-0.38265742,-9.46385753,-39.33060055,12.4399288,-25.43933629
BOZO,BOZO,6.559248331798892e-09,10662.71625477,477676.6737400683,0.70982818,-1.31446218,-22.32169043,-45.28980738,-59.7577363,-52.15849769
MEFA,Metaverse Face,5.017485407736613e-05,55637.90121856,477439.9834137055,0.02756632,-8.56594698,1.97104094,-18.67488772,9.86620598,7.40248352
SELF,SELF Crypto,0.002165679692937203,1928.68927461,474310.21478410024,0.0114266,2.12923035,7.38379326,-18.86850587,14.67965408,-14.60565896
DONUT,Donut,0.003939857591995065,594.07535992,474185.18231102615,0.0,-4.37735288,-10.46059026,-38.61398883,-21.98327716,-6.42926965
NAFT,Nafter,0.00047179920785483844,25.62345845,470692.1218716999,0.01165924,2.7998511,0.63660511,-18.28268774,4.47534478,5.61816105
PMON,Protocol Monsters,0.1379738020296247,385.11753583,470516.13121155836,0.01850742,10.66576909,9.5408796,-7.54676985,12.11951476,25.32808564
HAN,HanChain,0.00561213105703619,2570901.41740094,470417.2602337522,-0.02551445,1.63298363,5.63468043,-20.9455141,-14.44264688,-21.61500899
BHO,BHO Network,0.00010265820462744688,326569.94322838,469435.2208956281,-1.36045422,1.55769647,24.8619599,-47.88519027,-16.48701893,15.34283187
GOC,GoCrypto Token,0.0019014990027089844,28930.07329991,466396.70484370267,0.0040082,6.84368899,9.5690571,-35.82852675,-39.09758941,-44.85479207
PLT,Palette,66.68564479757585,0.0,464732.25859430607,0.0,0.0,7.04718868,-9.3038314,26.60143433,34.84817543
BCMC,Blockchain Monster Hunt,0.00190445391188257,1768.60936812,463665.5710761644,0.00285022,4.33241381,7.6282537,6.98371384,19.01237089,7.7523223
RFUEL,RioDeFi,0.001344971993280864,2909.98895179,463411.2272235051,0.00287653,-34.19007081,16.07057338,-16.2754093,8.16219376,5.29592663
VRT,Venus Reward Token,2.1022640195247525e-05,88.61699837,462497.6865470931,-1.55358112,-4.73542904,-3.69711794,-23.1795927,24.38851671,33.4222507
FRIN,Fringe Finance,0.0007016418229062304,128021.23035341,459283.1244006075,-0.49294074,-18.30982122,0.1462692,-1.48543364,6.60222283,58.23597445
ALLIN,All In,0.48051663612406514,499.01355736,457253.68802104617,0.9513024,1.52151648,0.06390793,-44.38513433,9.24478162,43.39155184
IDNA,Idena,0.00616229859801398,436.11032625,456384.6267521562,-3.92450231,9.45483604,-0.86902294,4.64401062,23.86749911,-30.22933194
ZIK,Ziktalk,0.0010005177131175201,600.31908,455493.0136869288,0.01069373,0.06912385,0.24129719,-28.6458653,-44.44575757,-55.27144358
MEOW,MeowCat,0.004516902350464844,1743.79389033,451690.23504648445,0.00027659,2.80614539,6.94543758,-58.69712804,-20.09653682,-33.6611375
ENVOY,Envoy A.I,0.0005088230652533673,43962.98069261,448993.3208665298,1.18448786,-24.44082632,25.62536629,-77.21930152,-77.21930152,-77.21930152
ELMO,Elmo,0.001774620526093158,830.80114212,447181.6538835008,0.04946436,0.89477225,-7.99215038,-18.04297452,-32.84603399,-37.61128593
ABOND,ApeBond,0.0030988419570645146,13103.42178087,447109.5683596024,-2.60317883,0.48669555,-25.48833673,-52.55968657,-31.11046843,-50.41439117
MABA,Make America Based Again,0.00048129794500420943,51201.30238061,443952.2393222103,-0.19504775,84.12795764,90.53797102,18.28810339,54.25807105,-67.54119498
HYVE,Hyve,0.017295672302990513,159920.67006086,443566.10905791743,0.37535781,-0.16945573,2.55631212,-23.23313884,39.88012893,22.01867407
